2026-03-20 11:01:41 - INFO - Training of steGANdalf/ started.
2026-03-20 11:01:47 - INFO - [0/30] None tau=1.000 Adversary training started.
2026-03-20 11:04:36 - INFO - train27.py - tr: [ 0][115]  loss_a 0.6013  loss_e 1.8394  α27 0.4446  α3 0.5930  α3r 0.6761  α3g 0.5184  α3b 0.5845  β27 0.2170  β2 0.4126  β2r 0.1629  β2g 0.1097  β2b 0.1400  p_e 0.4523  roc_auc 0.5477  sd/loss_a 0.3402  sd/loss_e 0.0940  g/ρ27 0.0152  L2/ρ27 0.0047
2026-03-20 11:04:42 - INFO - train27.py - tr: [ 0][120]  loss_a 0.8995  loss_e 1.9022  α27 0.3660  α3 0.5034  α3r 0.5674  α3g 0.4461  α3b 0.4968  β27 0.1664  β2 0.3251  β2r 0.1262  β2g 0.0894  β2b 0.1095  p_e 0.4577  roc_auc 0.5388  sd/loss_a 0.3137  sd/loss_e 0.0814  g/ρ27 0.0082  L2/ρ27 0.0028
2026-03-20 11:04:48 - INFO - train27.py - tr: [ 0][125]  loss_a 0.5624  loss_e 1.7148  α27 0.4581  α3 0.5962  α3r 0.6528  α3g 0.5177  α3b 0.6181  β27 0.2397  β2 0.4449  β2r 0.1636  β2g 0.1142  β2b 0.1671  p_e 0.4472  roc_auc 0.5607  sd/loss_a 0.2784  sd/loss_e 0.0817  g/ρ27 0.0216  L2/ρ27 0.0044
2026-03-20 11:04:54 - INFO - train27.py - tr: [ 0][130]  loss_a 1.0128  loss_e 1.9943  α27 0.4714  α3 0.6151  α3r 0.6799  α3g 0.5270  α3b 0.6383  β27 0.2862  β2 0.4926  β2r 0.1659  β2g 0.1136  β2b 0.2131  p_e 0.4584  roc_auc 0.5427  sd/loss_a 0.3443  sd/loss_e 0.0872  g/ρ27 0.0640  L2/ρ27 0.0044
2026-03-20 11:05:00 - INFO - train27.py - tr: [ 0][135]  loss_a -0.7864  loss_e 2.0638  α27 0.4452  α3 0.6012  α3r 0.6581  α3g 0.5306  α3b 0.6150  β27 0.2245  β2 0.4288  β2r 0.1588  β2g 0.1153  β2b 0.1548  p_e 0.4545  roc_auc 0.5534  sd/loss_a 0.5097  sd/loss_e 0.0907  g/ρ27 0.0347  L2/ρ27 0.0071
2026-03-20 11:05:07 - INFO - train27.py - tr: [ 0][140]  loss_a 0.9175  loss_e 1.9258  α27 0.3801  α3 0.5247  α3r 0.5799  α3g 0.4521  α3b 0.5422  β27 0.2320  β2 0.4086  β2r 0.1343  β2g 0.0950  β2b 0.1793  p_e 0.4573  roc_auc 0.5430  sd/loss_a 0.4427  sd/loss_e 0.0764  g/ρ27 0.0502  L2/ρ27 0.0011
2026-03-20 11:05:13 - INFO - train27.py - tr: [ 0][145]  loss_a -0.0107  loss_e 1.8628  α27 0.3640  α3 0.5258  α3r 0.5643  α3g 0.4631  α3b 0.5500  β27 0.1909  β2 0.3695  β2r 0.1280  β2g 0.0968  β2b 0.1447  p_e 0.4541  roc_auc 0.5589  sd/loss_a 0.4431  sd/loss_e 0.0659  g/ρ27 0.0523  L2/ρ27 0.0057
2026-03-20 11:05:19 - INFO - train27.py - tr: [ 0][150]  loss_a -0.3214  loss_e 1.9836  α27 0.4151  α3 0.5883  α3r 0.6248  α3g 0.5303  α3b 0.6098  β27 0.2116  β2 0.4216  β2r 0.1489  β2g 0.1173  β2b 0.1554  p_e 0.4717  roc_auc 0.5286  sd/loss_a 0.4467  sd/loss_e 0.1044  g/ρ27 0.0195  L2/ρ27 0.0025
2026-03-20 11:05:25 - INFO - train27.py - tr: [ 0][155]  loss_a 0.5583  loss_e 1.6678  α27 0.4085  α3 0.6138  α3r 0.6482  α3g 0.5608  α3b 0.6326  β27 0.2081  β2 0.4273  β2r 0.1503  β2g 0.1229  β2b 0.1541  p_e 0.4461  roc_auc 0.5681  sd/loss_a 0.3918  sd/loss_e 0.1123  g/ρ27 0.0372  L2/ρ27 0.0044
2026-03-20 11:05:31 - INFO - train27.py - tr: [ 0][160]  loss_a 0.9342  loss_e 1.8902  α27 0.4202  α3 0.5785  α3r 0.6023  α3g 0.5123  α3b 0.6209  β27 0.2231  β2 0.4169  β2r 0.1400  β2g 0.1092  β2b 0.1676  p_e 0.4439  roc_auc 0.5547  sd/loss_a 0.4170  sd/loss_e 0.1008  g/ρ27 0.0137  L2/ρ27 0.0018
